source_id,target_id
379978,292609
112458,771217
720924,588136
346095,1264862
837261,959288
854461,711722
377994,31007
745351,714140
161611,273388
121895,219642
1025628,873238
320705,1207250
794017,91297
459570,357400
79946,227168
180386,25078
351221,59975
45478,644061
271803,428186
638230,808410
764365,556029
577707,815135
170371,330301
334210,305252
247017,173303
32208,23284
420191,861425
692323,342461
327326,436675
97568,289765
31172,4030
598575,146379
993328,149825
131899,296757
660569,374686
483265,726327
113957,161681
1000999,560464
729063,1151658
18978,144512
418675,246194
246044,252109
597451,421228
540937,261905
1294763,597976
723448,1578360
580088,249574
343160,337505
136113,962175
782311,1273233
1062060,222127
220228,691453
64209,161608
614950,945661
190454,84950
868420,771619
104882,82904
221330,494882
278548,107311
556495,523944
765981,712024
79242,196835
752405,791265
94245,261131
185242,196683
668334,1081643
972667,203482
51609,138404
226233,71475
642315,1082453
677821,686134
60236,24862
212290,658357
126253,742228
58523,581987
950778,1325087
286186,647
461243,461172
109001,81383
277662,277425
1085435,193916
1104458,208170
199075,199402
859064,302077
276740,114910
771979,79515
863817,259912
681162,857387
928101,697710
85640,85690
194973,9125
167985,600335
244600,273016
166795,827921
487240,240202
109038,28599
280247,523569
42139,12544
38715,27089
469122,77787
754866,235599
317125,4366
660890,287236
562006,492048
1405151,564093
833360,1031638
541897,1395076
92800,123957
23541,360214
283489,272573
48501,37200
41388,51769
145680,818203
195166,149605
694076,803024
856973,1397842
53339,70109
294759,171008
547058,495620
242207,40009
804613,628168
585620,48562
869332,907414
887935,518822
638203,232249
824575,160688
100145,261137
738849,1078972
489065,158053
141059,376386
223974,189088
531802,112493
224549,245436
112091,899656
457619,292852
191311,84714
287399,874684
1015792,791810
1136073,822607
1265563,254463
99128,619734
377710,669552
41982,212077
353810,471160
6515,6180
381391,293962
419409,74852
623697,58064
755676,858117
626512,126686
52877,108160
216717,42974
557012,178178
1018057,1340516
416155,402631
331831,465498
231651,11337
104712,797445
178146,60967
331293,738762
574416,821401
78079,339073
430150,504101
1263107,65576
1032352,167033
618240,1235479
31603,33241
180576,763069
868589,142370
1181749,524776
96313,838341
250820,68622
129436,539001
136554,146950
173795,1049413
223911,10905
48778,270499
396281,251461
633642,972066
393503,531898
540932,407622
731809,669062
843893,843958
111771,43137
826780,988871
688171,116182
795535,341775
57084,66265
665593,134064
76948,1032116
394466,190170
40914,230311
23828,8484
300234,429581
120643,5351
228363,1498177
252332,527806
1126792,1117994
586613,1363576
329017,359220
8094,177227
585980,750383
15673,113357
68724,69246
117700,285857
806435,342367
409421,306040
1085903,578291
88291,35583
418510,638824
126801,939318
1047219,1005737
25214,74257
511657,285698
660231,124483
482620,683823
228857,106287
1502198,872748
10063,32575
115438,246661
379954,295780
855247,97177
22813,354459
618114,1165686
1400196,1023095
525260,591305
213365,454457
148006,989758
65732,65266
286051,3642
126820,298133
85590,116718
66963,326924
815914,886729
902443,545311
567124,866523
962634,1011500
811126,1497852
581478,556547
1005840,1545509
427231,420882
89769,25918
409817,1086303
463565,242643
959874,606097
350729,342428
744925,447532
137272,705177
279957,935239
1341951,728254
631384,689398
336878,572926
697314,1165699
1066711,323444
65409,65217
303322,379580
342099,953606
185810,829746
357472,199102
503761,563974
488394,936568
333975,140142
214728,370731
655547,659444
321347,321403
607119,271394
648624,182401
273095,671078
623972,633799
11334,67888
225214,273830
819766,174990
260918,513917
310827,1231265
525106,780828
322704,1137539
3232,77772
833039,23790
795637,632561
348658,408686
118347,396686
458453,146559
285035,16354
174645,468399
321642,128168
971338,836533
814589,150985
601450,519259
641395,456707
746126,498700
425092,676248
977031,173625
247892,131182
562773,774378
126945,292303
506999,708624
597699,216146
928265,807008
46760,326016
470818,158386
407668,368509
54468,245939
947526,377980
831408,279553
52306,331529
962116,448307
697384,429044
152691,43474
719250,748897
345164,264121
179589,151296
285454,10937
843128,829093
229342,928320
143914,229566
85668,412541
178737,62869
188477,542108
85925,409048
66712,64064
696706,300350
103620,111002
683579,228662
426365,1085431
791458,758694
35439,187498
371730,1133414
744236,744416
893363,388806
226554,623552
257654,13613
248094,252656
417312,395103
1261550,352419
1235548,819205
470699,1353801
890405,109087
155537,375753
1373977,382654
922756,439884
520830,521009
791626,313477
635699,54626
515537,247691
1040189,337113
12570,31300
220722,712857
1078335,1351201
530011,773500
411422,411271
565905,325883
730531,1462244
64492,639916
11547,13416
184304,584483
26507,35255
763218,91907
159820,62624
173030,178516
1006240,11430
412099,425179
541659,305531
569226,786026
84621,40187
339203,134180
49956,11023
453799,1147005
270290,1189512
735320,106060
904,22603
119028,612379
578614,804829
399653,27509
334076,241503
374269,1084926
35609,474780
867598,174273
363234,344530
201039,777853
223914,322623
1072072,493249
3753,49332
553501,538687
159909,7108
820278,410464
19524,144582
708727,979230
809613,338179
257850,398841
418311,1165323
375250,395816
360357,481892
1058358,154186
734189,684392
625972,656222
62552,265961
231152,1062157
7513,168551
318310,1124752
539311,508339
782126,180488
113037,259554
327315,461659
14406,123798
29421,294902
279208,681054
225091,1053476
113963,657149
506265,1091615
348203,418261
164317,168861
282523,545300
425774,111333
222415,443179
25434,32752
966651,249157
505804,305836
442653,305213
1134386,1241275
643305,104836
272345,282428
78128,12166
378359,480703
245785,109892
209151,714065
236547,300326
230253,44609
53204,623934
188367,48406
824984,557859
468876,1352397
491931,215777
1041629,819286
94916,88225
254045,945724
486222,1215580
626231,694576
135713,300825
740334,112048
189977,148691
856696,689183
643385,241495
286098,745042
278315,500511
106238,26623
327863,259259
174869,523180
396576,321938
156274,982373
189898,742921
479365,854180
833242,90774
40623,299316
1078206,173261
318451,504131
829923,90062
73125,507982
433169,238824
416302,29563
580852,715994
557268,1015491
452820,207457
512583,644715
30258,19117
223812,410358
1089627,777122
821822,835829
158945,497773
477968,606625
694662,318629
62287,234357
36030,261258
6228,146985
332311,806129
165062,1451969
78621,386292
1672,12222
253212,382557
551857,678375
602269,604073
775219,110947
960489,220408
835285,484095
286608,268558
18322,86644
398328,521255
872215,234993
337600,287503
90923,708225
199085,823187
2879,469
658595,113001
206399,77317
455065,410893
363508,181281
445589,1249158
405111,605655
82580,101680
1135853,1572406
641894,547244
368456,1312641
40924,145682
418341,166940
878446,522960
186439,255147
1113502,212042
172801,113320
504736,123840
107439,107515
918609,828762
78038,68547
38947,28719
556772,515059
136207,201438
36388,479929
31330,70146
585904,1273514
78595,457102
85226,29856
220419,281269
560279,775616
745009,901711
466779,493746
558641,857036
100906,229719
85504,277349
682786,474868
316672,281287
503031,370515
283826,802272
1239054,442853
14781,270209
524074,459580
1452776,668664
451876,33708
1045646,1045615
559245,595852
221036,191041
399663,409348
587249,325346
145387,140182
575421,529913
461544,637647
1035081,1022994
615389,399240
168496,26540
659463,725183
320301,104806
200723,265549
1458812,697173
326429,158724
558975,44919
6768,148706
596944,395373
356128,758895
605228,738110
82714,5935
8468,9775
574407,889631
361941,637711
23441,71391
169468,121258
1364620,1211355
180085,486865
460521,460575
754815,1088732
114525,7520
851433,478138
824714,311196
108493,435261
678393,429451
1073740,186049
159601,37759
500255,614033
600205,253212
718415,1010197
136974,32179
184775,251345
309117,304660
161804,243782
394986,684613
254752,461456
262364,872698
671000,316987
434772,292118
99441,709058
402249,609548
692305,563462
24579,271187
268711,996384
572824,252420
96526,481300
810285,502499
610464,142999
254970,120863
18457,480
628899,628957
44743,85648
489326,330719
1099097,285714
598430,885601
1039540,965151
479265,541992
379445,183729
111508,331923
31428,165578
343625,518992
579528,54445
336275,814757
294875,17022
1154723,411050
844230,1098637
1002060,154356
895339,524061
376638,283606
434264,237792
340742,342050
424152,184291
756133,447717
844230,150546
1292327,131113
402354,96353
493118,436205
870828,351936
443543,391007
409023,28905
89886,6771
142735,32559
1099896,1070151
5994,47991
452726,278130
593576,773705
198023,129105
967932,466891
441536,258524
160881,316743
560334,558130
434406,249843
95889,189545
922,23985
26170,73788
327338,327188
710931,416392
359866,243955
162552,94806
95140,191720
580201,29167
270016,253250
361925,103922
447952,638490
512035,729825
486055,356650
311100,575132
288624,1047104
374541,549586
248621,98451
440023,700549
849670,610579
539526,328229
824254,545819
869891,173081
187357,82426
335694,110610
402538,728993
1104954,1524626
957805,522483
612131,138835
11676,11393
366278,69556
799196,335854
45455,289796
516121,446055
707103,996092
1080771,342858
794767,138283
431986,416232
292881,1070587
5124,36360
1484,996880
166703,85389
464963,583033
54865,679486
951504,251284
742879,751639
1245520,406626
238200,12427
625303,368553
38253,37324
201039,260119
155725,172787
1205958,212533
506673,904237
486108,278913
1512,47
63714,686591
288364,656439
1086751,903173
155269,242970
49285,254728
287984,80470
3901,7604
6252,140405
805037,84376
295288,278789
694686,867186
476158,623159
160100,264163
305893,212461
657239,233309
143200,553301
241500,843864
684751,355316
487162,422413
258223,153628
631617,632100
1326356,733019
502999,777066
233361,228901
882052,1021560
138058,508394
266325,258815
264506,26941
333155,363638
48134,49276
217063,899901
1630319,1605270
43800,99409
376774,712246
461303,315634
240763,619254
167521,411071
1257963,338234
1145517,238785
916602,504637
387050,386569
325334,481933
18502,18503
71605,744512
852727,883778
462307,259806
789461,636113
149754,9553
140468,43167
864187,864332
293843,307658
415318,612156
671187,107539
520230,570516
451727,451688
85909,593188
706153,197669
319702,503623
552193,95245
289762,70668
699155,913435
652448,342731
810236,626338
177801,1075345
620490,485932
964748,274879
301315,871337
109945,768514
204542,243115
663744,716284
753333,799372
341451,737827
821878,88148
999952,32662
548214,795929
143116,239712
814553,628715
684361,1089707
362110,363819
35314,329281
203647,175585
820615,979897
735102,224041
137899,623404
264246,296279
522673,522499
534210,344244
13822,318642
201755,145784
782313,78993
926366,1126129
673742,211868
665040,59320
724550,93206
4476,102332
48266,181959
576121,412993
186821,228345
523408,429319
905824,767169
251075,946208
754659,394959
936092,314358
508503,606580
524745,497817
449549,109698
57012,653142
717895,223581
792534,552559
448895,198190
756319,643455
231130,11585
181658,939665
733617,1469334
140055,191882
221020,322960
962863,1163286
246099,371431
1307250,57099
889088,1465917
296909,974616
434276,300372
726976,738621
249136,39867
999823,162139
180231,180124
250302,147176
626746,432996
137228,256510
253076,382980
545460,898750
289624,829931
599284,1200334
53798,645415
116390,187050
115085,149366
505288,140855
337646,1112034
818339,725328
535435,527369
269293,141620
104399,137615
537374,449518
829391,89725
726086,173945
170326,292525
1203960,1203996
776846,77887
753407,842294
1369688,753196
1183896,998111
598647,1186438
439866,54888
118734,158727
75197,34757
33553,25514
369765,531578
113547,380573
483269,285970
316660,989037
500125,1070756
898465,894379
281248,535033
99263,101346
72056,13180
678250,60435
28921,41265
26329,5867
711352,439664
393528,1625149
171782,1200793
271358,476210
552381,449203
21416,132286
54509,18910
153261,17933
137525,141823
765656,129045
969683,436085
612807,203758
287021,1060250
1079394,582986
1372610,566238
398300,627094
14829,11021
622576,1072541
828672,678797
242867,601412
914458,914534
1106514,989755
60785,449601
905522,114536
203073,131270
449679,864254
105053,144054
109285,706991
220816,252046
812468,219706
159487,494563
906134,487106
11702,127478
137435,18373
1240259,320294
274232,24264
576259,561630
261101,260957
443435,525583
462770,325647
506342,175316
299497,318339
1237411,1223560
999561,429762
262371,133727
1418555,651178
378918,100292
159050,154091
549033,655951
1069832,258895
168778,579529
563868,294521
425587,382633
210788,671202
125282,533693
613332,51997
334007,585037
4622,29187
489243,225565
293819,97787
289642,773514
30004,192120
99172,733763
647911,56439
328821,910378
116194,284660
822767,560277
1017517,406071
309841,570696
898760,1106735
1079299,17312
540491,720554
572195,1081857
79946,786645
209385,713871
819129,572167
667042,332854
831961,1016027
1011498,1180465
183181,428097
1054961,236747
850628,521044
254847,945504
166741,166717
891111,193752
521272,240106
971727,665384
295555,42033
550569,836067
926640,743466
256346,1430729
341700,742283
559142,910919
1047138,548751
88921,309425
402080,235229
119749,826286
8844,75489
408700,702241
42617,182957
191605,807059
369901,173825
709285,1057213
422988,842119
581713,451511
505544,313983
981215,289440
878550,193233
442682,1002641
556510,330889
871944,568391
154308,227497
411704,366808
146086,614550
324344,345906
168743,88624
1389987,350064
968955,1105567
32641,66255
70085,539707
280021,381089
1348286,468145
630861,843005
137383,67409
409240,320851
420390,314924
151908,507077
405656,308118
224130,544351
738072,292962
487727,57116
898908,446484
1390158,957437
67388,1397370
89948,334462
474704,855316
240090,168889
216702,172915
492441,873646
432314,41377
477461,136272
531750,531751
1092200,641975
10593,215237
292158,9995
110398,405602
524682,709894
73652,703224
488131,37020
1081919,488397
225060,500141
229790,123649
34203,18677
518345,147397
14739,270882
42229,77655
1085186,915968
125008,370284
277045,208701
931848,311161
258767,466430
456425,612064
393344,655088
450558,199640
112260,900211
260921,903618
1162684,363328
400394,212559
150377,587857
79878,303931
161694,479468
14446,11156
134387,348280
115527,608589
1153224,1009964
946761,570983
20544,53350
178052,650464
388808,203654
820333,701606
1004854,1091945
190373,102256
598190,563901
281154,137512
240635,215887
28310,65076
1116035,749478
871219,595957
300635,202935
613849,795640
179044,192694
152024,310918
682853,114221
674194,428665
196727,902522
861276,1025951
900766,228788
95,3253
925699,167952
69848,36237
351781,46297
219435,590913
906822,129655
1035340,611158
680798,346995
396923,38237
488684,790668
768674,178230
295952,105759
648356,504093
42037,128392
976941,1183934
724121,974359
350534,507496
20662,317394
590547,394082
1343411,278686
743581,227955
175494,244459
149558,333406
437759,78534
48344,126759
584675,901101
480446,524980
315391,345297
287926,172602
445248,32973
257213,58147
49926,69666
13691,255752
95577,723200
723531,655315
1258812,339303
697882,135418
791700,909092
48857,352901
956133,137456
766207,131759
229315,229866
335689,945488
259691,258656
203528,1100854
482197,82600
1338105,969065
77083,1113313
512584,188299
942164,331764
833840,244715
653090,441238
156264,88570
129617,104344
945508,829297
124015,273457
1200082,1345873
14364,262159
893662,444040
924658,312528
326984,20478
46690,133901
287836,226186
127279,638336
679947,202230
254453,636562
1127272,273936
19494,373
56929,588944
556182,368342
948268,852898
56485,353223
372690,174620
419371,400937
558917,927672
450187,1050332
727853,322403
377555,25138
512805,1178076
251865,571985
13519,256386
1071785,254528
238400,17005
403345,64973
613422,145819
707162,168999
20938,88417
6925,3170
1133228,718769
335437,620486
137607,130875
102818,60654
259575,272302
958736,50619
1041631,235955
29832,358289
54195,558246
387534,264832
958208,134502
430963,333093
268576,35295
571612,284580
55442,243367
402004,268828
681990,733010
223447,220760
927430,499069
492620,758542
620911,252940
548475,1023785
24644,61442
556699,164448
133288,518284
1072831,751695
511517,621028
880922,660632
977599,181861
169564,934560
343240,437701
1242346,420388
10815,926666
706594,850290
246724,657087
615574,551647
222172,455625
421780,603947
11411,501200
401062,131349
754190,754970
806055,768890
598609,911671
12210,11370
354001,38012
367981,953724
34896,136872
755629,699004
293710,462090
430585,1196459
579462,1543330
315096,226537
1363015,887044
258522,263445
93612,37075
410170,370828
156350,361946
528612,133918
1070579,213269
889698,574829
903532,425255
1126227,277343
1148147,921435
505729,655841
190817,620122
49688,5571
762269,414696
69530,467684
117975,16847
763467,529299
1068478,904478
261885,348081
547517,819122
442610,588538
1140378,271747
117337,256594
101857,190522
965104,396054
61505,664437
455881,139887
717125,538428
553797,173287
480152,42228
384494,618082
894005,551753
5315,243312
80350,8798
366540,670590
115047,160059
678374,446594
231297,363752
680026,356253
198508,217143
211616,323905
278816,93137
49619,30362
331445,341038
567682,254081
345702,292813
58965,97844
164556,217733
425733,212049
8824,191338
188506,654172
205188,480013
19415,11333
995090,70787
486488,183566
655596,281070
223210,344387
563979,776512
412366,785526
461511,159334
260223,431537
172372,806197
89068,827295
255656,376067
730849,934376
29939,10218
919943,1393136
1195057,369354
101602,328675
592051,152994
391855,277517
607970,424413
231513,270646
187073,720298
511843,50469
188642,770208
563994,598726
731174,868449
1222983,1222786
84764,57524
1114553,826846
511086,317719
73870,25695
678773,385559
781043,724452
315058,65635
287231,566746
218961,387139
253139,135267
546387,109283
222641,1131246
485002,1302059
15509,139598
344621,462352
98493,343002
37348,8473
529265,223444
659168,331891
254235,606586
915554,787382
95921,672157
775189,397221
808845,402585
432531,347919
574637,691209
269825,726238
438856,505449
604493,65145
973404,226220
330629,201321
40995,523617
384747,216694
115885,465241
288651,158940
42003,489500
1048552,1369484
1131697,760901
1352674,70835
550284,148502
143007,8728
143081,278697
608327,712034
650541,708096
727923,273182
168335,368057
887848,108632
13954,261200
109205,667844
34203,59448
949903,611382
351759,50912
843614,97127
493291,551116
139492,443426
913493,356253
104487,102320
8101,181430
258530,530243
164095,660540
881017,484732
946305,217123
450195,640528
223903,1034600
271853,211655
890989,225055
119825,95241
504130,899180
81498,629959
157116,213803
194276,9113
522956,571954
405919,73220
454909,359380
254733,458007
986925,257684
973000,557775
382279,514365
256535,13389
1156240,915261
110182,379084
1045997,857928
1071791,672957
1506431,1214864
171317,6228
106361,1145447
312346,530475
311651,98664
61710,688559
21344,478806
159942,212724
496905,324109
114726,392868
82688,377532
86844,184886
465484,317160
347102,646506
129363,299299
4601,29937
830188,493766
257228,468799
903859,1242120
814446,524829
29026,452796
659897,306326
93734,338434
307145,539895
900694,112018
1110410,720539
256773,460065
45617,39452
187218,1075441
31840,179869
1235583,1589114
512524,598009
813020,182719
597888,247266
540262,375311
585382,420180
327652,55573
979583,1011433
128785,327695
568730,1178322
236804,234802
135035,162237
874289,548188
888756,433161
650152,1174769
341843,446545
230875,518765
617978,728672
573746,527132
436275,100351
828478,1494232
428904,73677
10342,212660
412407,411302
13163,29387
167710,679682
231768,360960
272744,271787
312888,1057395
130629,724670
51063,115913
290681,152013
294191,155531
266406,129193
99972,41234
422013,711353
1371423,54525
199751,98635
112829,549382
1096240,321943
80441,101678
334586,921941
518884,837407
75189,290436
537263,536807
1245410,325171
291447,481310
818546,694168
422001,830625
289944,765336
969016,919297
516126,53085
879977,879999
1202026,673842
243114,245198
83971,144143
646086,752731
516926,351559
759516,689379
9338,414590
194806,181920
259805,80963
207834,10189
1062455,907314
524681,563073
33461,268731
369300,770196
259351,13613
240299,576840
740500,599399
1147093,1545002
434824,523459
467526,149916
786274,97362
1014719,600190
107643,350844
568680,132434
107798,304365
239985,237066
38302,10493
635301,1101815
576712,1008072
440487,335244
463630,313042
322672,53592
916765,603437
362093,175569
337955,146108
52399,544738
1193563,673178
641442,55616
78890,243104
1158299,563527
470221,566290
1170058,394456
1094211,501389
379202,345550
1193059,78998
39415,506415
1063141,994643
8102,94140
373430,259028
212155,562867
573881,259816
849974,77693
824302,795038
502431,497861
566096,1289740
945658,349826
7732,14008
8129,25438
349619,22234
66129,211598
497384,410205
26193,70135
112584,450037
1195445,504638
21294,189030
142684,93171
84129,84530
308708,1098075
304751,18048
366644,436956
1411183,946663
401779,399188
398670,222570
1129736,489648
918243,918435
254966,367866
139395,693205
84317,87717
1235054,314856
345203,895169
147133,162091
302664,149997
583368,424654
919227,995988
116130,278597
592631,256182
200266,78081
768601,296831
221830,498494
240403,59872
868588,424533
290048,582890
1445094,868273
18928,42560
386317,692523
369038,1231140
260177,251332
245160,710453
392951,299502
470036,437988
1359641,698419
452436,452611
528361,990198
71096,234011
911981,662774
254580,1172606
900519,332320
306516,594472
589380,585706
186151,689401
588293,388260
479345,497647
538157,120972
403660,181919
428650,882821
297484,331102
673870,585016
1360740,1360775
652205,594739
85896,73514
1139531,228673
245992,88095
97543,771085
256804,579440
738216,361376
438465,364699
13631,34133
435146,420186
787961,455402
235430,282716
106513,143691
117212,617032
83633,7314
119607,309387
755,785
869357,224966
144586,804048
867505,1150238
406555,327691
787257,825206
163154,277165
913628,223903
347687,311495
7429,163680
6695,10213
77629,774324
241070,740767
259240,366121
140251,71300
186998,318076
132466,216035
188986,74590
95873,95077
824487,474069
589136,402575
79681,348821
818113,925554
228656,428624
97844,486953
610244,297771
1475703,1037458
22328,8435
207685,1106878
805894,919044
73491,390372
424753,510449
542173,536200
162085,248724
739895,146981
522606,108803
264216,317332
168370,214251
451130,1046984
231810,1145062
144815,627732
9081,193908
1220124,941206
420503,1058963
49785,212665
688163,1458142
450681,33328
242546,442744
344846,579592
365877,47089
7067,45098
565191,736589
16642,219215
188558,372403
734502,1217723
266284,12134
80462,484098
626728,284127
212093,385746
553313,833387
34627,414678
633702,634505
158499,214009
167396,312933
178896,1061496
70853,150544
191489,489425
518326,226816
147008,194846
1278265,836533
779022,756334
23515,147636
1511457,103006
926886,946466
290463,230442
701642,372666
410815,410850
109063,139606
762877,685742
821520,638611
35867,26773
671815,721382
386435,344838
152508,297122
63975,602177
50037,70170
296026,86246
1036736,574355
660477,1261443
824938,676053
738159,177986
347051,1223972
427032,565724
1137939,344165
346816,571469
678740,161963
131053,803801
183536,273822
441800,110037
1073456,760774
362016,472009
293791,282311
475111,462254
96950,437134
339635,287976
180339,249764
17078,60648
886983,265524
70379,660403
719233,1429036
311710,1231558
1140036,546051
55389,443114
442961,837149
38739,156801
142091,85007
22699,12249
892659,711751
659056,315655
164581,586084
464567,1096209
372911,514093
949219,162459
532963,160909
824217,117056
822088,652683
216256,700092
116365,762899
333352,56197
161134,62676
664390,761254
223935,562162
4723,111842
764385,85622
289136,115756
234638,250025
813370,113150
430626,545526
292594,292597
307650,254439
51498,75338
268139,237888
1041257,774089
816423,580673
645016,659508
336811,583197
586906,730019
460806,462215
172482,171002
115595,908491
140798,859751
568857,902120
983223,472497
529681,402829
51060,135636
709056,656738
944314,439991
493910,806625
1333014,1008026
46561,1352551
120880,88391
446553,442908
1211477,461929
596149,646162
4222,10097
568142,451003
47569,578912
942575,891158
512267,46881
60694,1379347
405872,348722
407430,666477
701696,76209
18874,126940
57309,33927
525739,533832
1057961,396212
685324,88316
467373,386666
140468,150095
1035993,495984
424746,949695
399896,360601
622802,524447
887532,402619
84633,181263
393008,434379
545199,43475
271283,670752
338997,362695
434300,274720
459445,152036
265531,296628
604165,864801
509520,610697
372661,311131
966474,582447
332407,225740
371801,24666
89919,297842
113907,26567
57362,180530
725835,448309
386159,723998
426601,637448
732203,100017
772488,406057
782968,237674
224078,180519
755588,276327
201814,62261
249080,413704
79117,41679
280478,280471
1038972,566937
312661,292834
294883,17102
385405,766947
226617,280625
163814,270628
1298059,1140092
1061581,563669
911119,1210714
1242748,820375
418392,113483
1330754,1373894
1346865,1213314
271206,343239
1184355,930584
556573,444574
470044,214891
137852,196199
233077,6674
476210,112176
53179,515999
165002,297753
106825,583109
483408,146828
888224,1313974
85155,103224
445204,442408
8557,186223
875849,609674
68948,2989
135666,460586
578396,650406
683071,1034816
301262,931248
286472,696416
440766,440545
214761,214674
653205,1094260
216384,146243
254817,115431
382771,220452
142348,319509
261465,261430
123453,554884
325958,179883
207188,407572
23017,128080
925450,748972
382566,374831
78956,221171
702093,394638
742334,766112
243227,581982
1087438,751439
594533,875413
520524,520503
60128,111332
149264,392328
78614,720122
27768,24555
208330,418427
366187,845828
751341,660565
306714,607908
104915,724775
436447,352162
249501,495867
757498,502331
205856,61448
290560,675216
366507,314253
195319,506108
258320,133363
221439,329987
903676,1176508
161010,215207
46794,512058
604097,101105
133220,75440
525267,770113
38362,7123
183387,36298
470286,524650
957077,896037
132181,164134
356951,561838
256785,1045092
72458,703640
112729,780914
814514,617361
540360,1055576
199117,231756
386656,691350
139287,6220
522942,50320
534930,63745
96098,697065
339983,393006
844592,120253
171823,380183
146972,146928
385120,353198
21472,224167
1439903,1440142
634289,273978
22100,15750
555375,489317
283609,341978
88596,47487
48707,586982
167278,385631
999657,235455
677320,474429
565183,515191
1148067,680136
969054,839270
979072,615087
59583,686563
671033,849444
940038,647373
138527,218686
1040897,170509
106869,176029
115177,614650
375210,1291051
742373,371593
367972,233568
72235,21875
285830,287647
500649,603285
198290,233056
863640,240056
111243,583643
282045,320860
702245,1061939
60614,190643
62753,218044
1562104,24629
486622,178815
803161,513645
1179000,1089300
411475,188462
693745,174146
235627,224571
135868,274198
116136,910347
183977,72948
87722,100739
508848,414390
264490,123969
447050,651085
165172,197350
63077,274198
702967,612991
814192,152274
166132,753762
127875,149766
588824,879074
419597,1009084
285372,225186
428417,464102
17142,275998
150941,587495
231534,494571
1294118,463593
18918,93928
588707,1362402
377660,313409
1102203,500984
85690,283084
759038,438723
1138535,328233
479486,1040391
67801,68089
210906,10235
999481,365521
478649,510568
304558,338196
247034,1140215
175573,151123
336717,281853
106595,311001
611383,368628
853855,60344
374791,542640
631743,969422
210137,399278
461166,276670
1062273,1558058
760006,840198
77585,80237
509777,421074
401707,582025
142630,98147
84847,368555
416333,187107
751274,1021970
501342,435016
1202870,173743
835871,789247
252402,458238
98665,47552
547397,86724
416531,267331
366762,426877
230748,413674
120323,921303
964918,573246
448266,223937
197088,305261
635119,256218
1134637,1520639
802819,607869
325653,778068
496890,184496
255186,107582
90798,267324
545220,309195
112718,104052
337513,1256752
45580,564657
424720,496788
689587,156738
650017,432552
838430,336787
682681,935501
484915,583188
956522,775331
992540,1154882
334104,609177
1018244,657811
556836,382655
109372,715450
386227,79192
726654,156964
224523,1133487
118950,269857
638223,72574
572586,755870
34075,158270
1008015,536033
36144,388309
172150,307015
584127,755497
1087318,1214127
87294,155552
327788,744256
88801,172541
27752,2778
100965,298039
452161,355945
58693,140529
79077,566028
1409164,1138849
77582,141983
74026,74302
427322,253930
22150,352309
239346,895376
13180,82753
229982,206295
726097,270269
1356680,1096045
434387,285750
489889,341033
635958,1234907
639005,964941
922905,948553
407043,1172020
176811,253006
413610,43812
238623,263159
450478,251222
33623,139532
308780,1344888
99297,268664
86291,220955
752418,1134600
683816,300149
399770,821770
757032,669410
2199,325736
93856,715714
31567,711856
437880,1194811
186996,850484
513721,641356
1083556,871087
420096,668359
838210,280565
38376,237357
596375,289280
57143,302223
350404,618436
670636,537723
174440,144253
91076,322092
357693,81760
94807,351874
530390,565768
253591,64236
454898,675349
45286,27949
35324,484088
1012098,1213484
1483088,754649
387342,223387
416227,117690
81763,64668
534354,212429
331207,168827
636870,169892
433728,1211827
368865,1114463
427588,621623
1171278,652588
795323,224282
199901,137256
45980,117240
682556,231507
337162,159401
320058,24718
1006223,203665
34629,58359
339689,35436
209928,347197
494747,434300
273270,847706
1199336,386678
496274,497943
672005,553694
975279,292972
794662,793899
825429,26923
464371,574631
486218,486213
632461,551140
227547,430690
882608,123347
601206,351408
922400,657679
250391,104586
209338,178099
650542,1268055
99617,99548
227473,723178
276040,113169
39925,57519
1423962,601910
214655,384766
766576,144422
579334,355929
793985,166296
446803,348124
451270,785619
338703,262454
231611,876612
1093754,745016
288865,421733
170336,676574
440824,81383
357600,305730
507352,524296
795792,110236
233018,125713
254203,66595
77894,53288
128477,1489070
351159,125600
265874,676329
1266333,982419
132971,192232
430966,947514
1325211,352323
349608,347930
356253,503434
379769,107593
183043,711713
79243,128520
278047,90999
303971,136109
128325,316417
254073,444761
1038353,655157
212508,254039
66448,393518
697461,637493
403501,359337
1009464,293319
483839,488755
162634,100196
1557285,890902
136829,6820
63902,203111
56246,642080
111267,352364
314821,497438
483620,782381
79777,447516
500364,583230
346668,785570
457988,460331
305277,1226517
15565,15052
1074083,415813
326382,506421
164049,471583
237718,475767
262330,298960
469209,469222
665537,772007
275620,40677
350994,351251
793916,741089
685830,214914
544102,564999
429074,669274
421816,829516
43887,445671
779,23126
229352,229361
302479,439186
631755,158496
311671,197878
444093,535121
1035188,613413
798544,881951
1254038,334745
502763,74187
137749,211155
368894,256446
703393,701722
182052,293412
241696,395015
132255,165988
966744,137803
242643,283255
137023,250017
156593,179444
294465,265171
578828,816886
138825,365321
473316,366311
1204457,1584283
460611,980333
611615,899927
411966,517078
7029,5304
1589720,1255247
10266,131698
267530,848403
99318,88398
283995,1006047
58735,931894
909247,762097
159805,798113
330010,101262
136394,91087
413650,862019
1098099,755621
131728,5626
263768,802409
477797,106683
1188336,1538954
337716,192840
85798,159387
446358,1339719
137997,36680
71989,181668
45144,49868
594362,746040
200655,681844
6269,77741
721973,913592
495209,17968
215146,166422
755530,847780
440133,665014
